Date,Revenue,COGS,gross_profit,is_loss_leader_day
2017-07-30,8808543.18,8256517.97,552025.21,0
2017-07-31,9466549.72,11128407.08,-1661857.3599999994,1
2017-08-01,7103485.92,8893176.14,-1789690.2200000007,1
2017-08-02,6242432.38,8556480.36,-2314047.9799999995,1
2017-08-03,6560878.74,8998020.07,-2437141.33,1
2017-08-04,5472043.99,7638550.59,-2166506.5999999996,1
2017-08-05,1626028.13,2192300.16,-566272.0300000003,1
2017-08-06,2056024.63,2936220.92,-880196.29,1
2017-08-07,2070918.21,2673620.96,-602702.75,1
2017-08-08,2631383.27,3603508.2,-972124.9300000002,1
2017-08-09,2635632.31,3591835.02,-956202.71,1
2017-08-10,3124252.01,4079777.28,-955525.27,1
2017-08-11,3164344.57,4365179.69,-1200835.1200000006,1
2017-08-12,2404905.33,3325606.06,-920700.73,1
2017-08-13,2375693.54,3146463.17,-770769.6299999999,1
2017-08-14,3038574.28,4128458.45,-1089884.1700000004,1
2017-08-15,2570726.93,3709393.15,-1138666.2199999997,1
2017-08-16,3226436.89,4462853.41,-1236416.52,1
2017-08-17,4035498.92,5750566.25,-1715067.33,1
2017-08-18,3226338.29,4356894.77,-1130556.4799999995,1
2017-08-19,2594209.32,3620782.22,-1026572.9000000004,1
2017-08-20,2793076.6,3941814.02,-1148737.42,1
2017-08-21,2634922.72,3676913.21,-1041990.4899999998,1
2017-08-22,3146373.54,4106696.92,-960323.3799999999,1
2017-08-23,3476965.73,4769850.97,-1292885.2399999998,1
2017-08-24,4910360.99,6796852.79,-1886491.7999999998,1
2017-08-25,3349335.96,4548124.98,-1198789.0200000005,1
2017-08-26,2646726.51,3741666.75,-1094940.2400000002,1
2017-08-27,2383553.18,3067888.41,-684335.23,1
2017-08-28,3635080.01,5161278.75,-1526198.7400000002,1
2017-08-29,7306573.99,9554867.54,-2248293.549999999,1
2017-08-30,6946636.36,9396255.8,-2449619.4400000004,1
2017-08-31,7907948.51,10017576.0,-2109627.49,1
2017-09-01,5962206.68,7605277.51,-1643070.83,1
2017-09-02,6245530.26,7453975.27,-1208445.0099999998,1
2017-09-03,2366258.16,2028274.79,337983.3700000001,0
2017-09-04,3110959.61,2696832.33,414127.2799999998,0
2017-09-05,4156708.13,3697301.2,459406.9299999997,0
2017-09-06,3962558.61,3470517.33,492041.2799999998,0
2017-09-07,3177169.11,2911789.0,265380.10999999987,0
2017-09-08,2758623.23,2466116.27,292506.95999999996,0
2017-09-09,3407389.12,3057748.67,349640.4500000002,0
2017-09-10,2833078.04,2447241.71,385836.3300000001,0
2017-09-11,4351501.62,3874079.03,477422.5900000003,0
2017-09-12,5272757.92,4657582.93,615174.9900000002,0
2017-09-13,4375381.18,3897483.92,477897.2599999998,0
2017-09-14,2944995.39,2598454.0,346541.39000000013,0
2017-09-15,4050240.35,3493814.51,556425.8400000003,0
2017-09-16,3998480.39,3572766.48,425713.91000000015,0
2017-09-17,3646297.83,3324722.05,321575.78000000026,0
2017-09-18,4708998.08,4108242.1,600755.98,0
2017-09-19,5863767.93,5193156.23,670611.6999999993,0
2017-09-20,4348094.84,3813888.37,534206.4699999997,0
2017-09-21,3941062.22,3437534.89,503527.3300000001,0
2017-09-22,4296469.47,3871217.73,425251.73999999976,0
2017-09-23,4068464.64,3622953.87,445510.77,0
2017-09-24,3893369.27,3496467.09,396902.18000000017,0
2017-09-25,5274815.56,4684517.64,590297.9199999999,0
2017-09-26,5803004.55,5062124.41,740880.1399999997,0
2017-09-27,7446035.82,6568633.22,877402.6000000006,0
2017-09-28,7777371.32,7033425.19,743946.1299999999,0
2017-09-29,5297992.65,4816175.26,481817.3900000006,0
2017-09-30,5604370.48,4849617.32,754753.1600000001,0
2017-10-01,4057941.88,3476480.87,581461.0099999998,0
2017-10-02,2879522.46,2342981.57,536540.8900000001,0
2017-10-03,2733645.95,2251158.64,482487.31000000006,0
2017-10-04,3991921.57,3166198.46,825723.1099999999,0
2017-10-05,3219806.7,2540926.63,678880.0700000003,0
2017-10-06,2919860.88,2393697.54,526163.3399999999,0
2017-10-07,3614512.4,2790501.3,824011.1000000001,0
2017-10-08,3915909.65,3064193.34,851716.31,0
2017-10-09,3295589.64,2601027.16,694562.48,0
2017-10-10,3865996.54,3056078.01,809918.5300000003,0
2017-10-11,5115944.9,4157714.79,958230.1100000003,0
2017-10-12,4480692.67,3480805.66,999887.0099999998,0
2017-10-13,3073492.71,2485145.78,588346.9300000002,0
2017-10-14,3790006.69,2996354.65,793652.04,0
2017-10-15,3744243.63,2920145.88,824097.75,0
2017-10-16,4113305.99,3202804.6,910501.3900000001,0
2017-10-17,4345077.6,3330124.96,1014952.6399999997,0
2017-10-18,6078621.94,4769081.72,1309540.2200000007,0
2017-10-19,3916465.28,3063562.45,852902.8299999996,0
2017-10-20,3454637.53,2776840.51,677797.02,0
2017-10-21,3395571.6,2700303.7,695267.8999999999,0
2017-10-22,3560322.33,2849008.19,711314.1400000001,0
2017-10-23,3915143.5,3019168.91,895974.5899999999,0
2017-10-24,3172297.01,2492929.42,679367.5899999999,0
2017-10-25,6656072.71,5320570.98,1335501.7299999995,0
2017-10-26,5244501.34,4208554.22,1035947.1200000001,0
2017-10-27,3452345.34,2711681.12,740664.2199999997,0
2017-10-28,3658997.27,2958790.37,700206.8999999999,0
2017-10-29,7644126.36,6130363.53,1513762.83,0
2017-10-30,7135440.35,5691818.99,1443621.3599999994,0
2017-10-31,7280919.6,5711548.55,1569371.0499999998,0
2017-11-01,7083914.55,5591633.48,1492281.0699999994,0
2017-11-02,5199936.08,4288675.49,911260.5899999999,0
2017-11-03,1577128.76,1289906.6,287222.1599999999,0
2017-11-04,1931786.56,1566251.33,365535.23,0
2017-11-05,2523519.9,2073018.57,450501.32999999984,0
2017-11-06,3018330.58,2360833.81,657496.77,0
2017-11-07,4095990.43,3338509.96,757480.4700000002,0
2017-11-08,4277782.67,3348300.89,929481.7799999998,0
2017-11-09,2792998.33,2205753.88,587244.4500000002,0
2017-11-10,3541249.75,2843011.6,698238.1499999999,0
2017-11-11,2921904.65,2403613.27,518291.3799999999,0
2017-11-12,3084484.33,2422146.93,662337.3999999999,0
2017-11-13,3746234.93,2946152.31,800082.6200000001,0
2017-11-14,4154076.39,3314644.14,839432.25,0
2017-11-15,3854132.18,3119546.66,734585.52,0
2017-11-16,3066706.38,2516030.25,550676.1299999999,0
2017-11-17,2781968.82,2191402.04,590566.7799999998,0
2017-11-18,2774765.8,2218818.06,555947.7399999998,0
2017-11-19,3132539.58,2911417.5,221122.08000000007,0
2017-11-20,2995966.89,2760945.71,235021.18000000017,0
2017-11-21,2297213.47,2128140.16,169073.31000000006,0
2017-11-22,2248567.69,2263677.12,-15109.430000000168,1
2017-11-23,1749357.29,1656734.06,92623.22999999998,0
2017-11-24,1620958.87,1618303.7,2655.1700000001583,0
2017-11-25,2674533.14,2727514.77,-52981.62999999989,1
2017-11-26,2940959.43,2955583.74,-14624.310000000056,1
2017-11-27,3888410.38,3813390.96,75019.41999999993,0
2017-11-28,5847881.51,5752351.51,95530.0,0
2017-11-29,4871438.96,4803864.88,67574.08000000007,0
2017-11-30,4264134.96,4156136.15,107998.81000000006,0
2017-12-01,2565213.32,2510402.2,54811.119999999646,0
2017-12-02,2798541.49,2818052.3,-19510.80999999959,1
2017-12-03,1410398.63,1318304.86,92093.76999999979,0
2017-12-04,1209471.35,1144863.17,64608.18000000017,0
2017-12-05,1723297.16,1680632.44,42664.71999999997,0
2017-12-06,1875094.15,1865514.43,9579.719999999972,0
2017-12-07,2133387.42,2193351.43,-59964.01000000024,1
2017-12-08,1553493.17,1488945.36,64547.80999999982,0
2017-12-09,1605808.62,1631952.74,-26144.11999999988,1
2017-12-10,1836022.63,1769756.1,66266.5299999998,0
2017-12-11,2040261.84,2142116.71,-101854.86999999988,1
2017-12-12,2636835.06,2612267.82,24567.240000000224,0
2017-12-13,2887343.12,2845278.71,42064.41000000015,0
2017-12-14,2544808.4,2511218.15,33590.25,0
2017-12-15,2615767.25,2602096.36,13670.89000000013,0
2017-12-16,1895310.17,1824600.76,70709.40999999992,0
2017-12-17,2997880.85,2962168.44,35712.41000000015,0
2017-12-18,2575839.99,2572642.87,3197.1200000001118,0
2017-12-19,2830509.48,2835294.19,-4784.709999999963,1
2017-12-20,3950305.28,3962113.72,-11808.44000000041,1
2017-12-21,2446276.92,2392977.63,53299.29000000004,0
2017-12-22,2423079.28,2383321.92,39757.35999999987,0
2017-12-23,2343205.29,2302420.5,40784.79000000004,0
2017-12-24,1582944.12,1537881.36,45062.76000000001,0
2017-12-25,1888197.46,1829750.85,58446.60999999987,0
2017-12-26,2701416.56,2654070.12,47346.439999999944,0
2017-12-27,4103218.35,4112542.69,-9324.339999999851,1
2017-12-28,3545279.44,3453711.8,91567.64000000013,0
2017-12-29,6520226.98,6483039.79,37187.19000000041,0
2017-12-30,5342810.18,5371586.26,-28776.080000000075,1
2017-12-31,5157535.61,5013423.96,144111.65000000037,0
2018-01-01,4076479.77,3905605.37,170874.3999999999,0
2018-01-02,3624718.09,3245091.67,379626.4199999999,0
2018-01-03,1228388.32,997328.86,231059.46000000008,0
2018-01-04,1209588.0,943742.57,265845.43000000005,0
2018-01-05,1515574.79,1226621.86,288952.92999999993,0
2018-01-06,1836672.15,1424469.16,412202.99,0
2018-01-07,1476050.73,1224918.4,251132.33000000007,0
2018-01-08,2536686.97,2085102.3,451584.67000000016,0
2018-01-09,2729162.63,2140605.04,588557.5899999999,0
2018-01-10,2434343.96,1884221.76,550122.2,0
2018-01-11,2183840.91,1845305.97,338534.9400000002,0
2018-01-12,2862550.24,2341061.28,521488.9600000004,0
2018-01-13,2753366.32,2271479.73,481886.58999999985,0
2018-01-14,2226116.52,1762940.79,463175.73,0
2018-01-15,3128561.64,2520530.26,608031.3800000004,0
2018-01-16,3770286.85,3022848.85,747438.0,0
2018-01-17,3240996.79,2645347.64,595649.1499999999,0
2018-01-18,2110305.53,1667911.37,442394.1599999997,0
2018-01-19,2086549.59,1700643.75,385905.8400000001,0
2018-01-20,2418121.84,2008335.01,409786.82999999984,0
2018-01-21,2484308.01,1971853.24,512454.7699999998,0
2018-01-22,3315490.36,2730843.03,584647.3300000001,0
2018-01-23,4611238.46,3755442.15,855796.31,0
2018-01-24,3270861.1,2653232.42,617628.6800000002,0
2018-01-25,2275701.54,1820602.61,455098.92999999993,0
2018-01-26,2897617.42,2400983.47,496633.9499999997,0
2018-01-27,3617772.88,2965865.28,651907.6000000001,0
2018-01-28,3128272.36,2453931.52,674340.8399999999,0
2018-01-29,5197360.04,4086899.16,1110460.88,0
2018-01-30,5706924.49,4618954.53,1087969.96,0
2018-01-31,5009601.43,4199624.93,809976.5,0
2018-02-01,3670728.79,3012405.31,658323.48,0
2018-02-02,4258063.02,3505527.95,752535.0699999994,0
2018-02-03,1981564.16,1568068.11,413496.0499999998,0
2018-02-04,2874335.62,2202119.84,672215.7800000003,0
2018-02-05,3130745.66,2498095.83,632649.8300000001,0
2018-02-06,3339473.15,2568216.59,771256.56,0
2018-02-07,2805812.6,2202832.26,602980.3400000003,0
2018-02-08,2150875.76,1718669.78,432205.97999999975,0
2018-02-09,2144621.01,1686060.42,458560.58999999985,0
2018-02-10,2584198.15,2095864.1,488334.0499999998,0
2018-02-11,2962791.58,2320546.01,642245.5700000003,0
2018-02-12,3622566.63,2796978.04,825588.5899999999,0
2018-02-13,4418784.14,3538184.9,880599.2399999998,0
2018-02-14,4218153.95,3395697.77,822456.1800000002,0
2018-02-15,3128927.36,2501462.4,627464.96,0
2018-02-16,3463265.1,2649618.11,813646.9900000002,0
2018-02-17,4206774.3,3318989.93,887784.3699999996,0
2018-02-18,3926304.19,3167573.08,758731.1099999999,0
2018-02-19,4186201.52,3338454.11,847747.4100000001,0
2018-02-20,5091061.73,4033905.61,1057156.1200000006,0
2018-02-21,3907743.08,3150049.7,757693.3799999999,0
2018-02-22,3063440.84,2341066.15,722374.69,0
2018-02-23,3544367.16,2804587.84,739779.3200000003,0
2018-02-24,3364498.21,2679591.94,684906.27,0
2018-02-25,4015454.83,3238625.9,776828.9300000002,0
2018-02-26,7426597.23,5998758.22,1427839.0100000007,0
2018-02-27,8416365.51,6844455.72,1571909.79,0
2018-02-28,8409092.75,6627677.09,1781415.6600000001,0
2018-03-01,6963830.59,5570058.79,1393771.7999999998,0
2018-03-02,5613671.87,4371797.12,1241874.75,0
2018-03-03,1177076.3,967531.27,209545.03000000003,0
2018-03-04,2218712.31,1781519.01,437193.30000000005,0
2018-03-05,2742871.53,2230053.99,512817.5399999996,0
2018-03-06,3203122.41,2519131.06,683991.3500000001,0
2018-03-07,4507553.37,3470623.71,1036929.6600000001,0
2018-03-08,3419972.83,2864363.46,555609.3700000001,0
2018-03-09,3250890.44,2689334.35,561556.0899999999,0
2018-03-10,3479853.91,2832299.24,647554.6699999999,0
2018-03-11,4342360.28,3337146.36,1005213.9200000004,0
2018-03-12,3648185.26,2790754.99,857430.2699999996,0
2018-03-13,5344808.38,4343953.93,1000854.4500000002,0
2018-03-14,6867137.98,5489756.33,1377381.6500000004,0
2018-03-15,6357153.0,4930724.06,1426428.9400000004,0
2018-03-16,4667689.08,3716263.52,951425.56,0
2018-03-17,6875294.96,5458868.53,1416426.4299999997,0
2018-03-18,5615859.9,4613908.21,1001951.6900000004,0
2018-03-19,5314373.17,4472182.88,842190.29,0
2018-03-20,6054738.37,5116787.38,937950.9900000002,0
2018-03-21,6826815.9,5913005.8,913810.1000000006,0
2018-03-22,5512035.33,4925778.06,586257.2700000005,0
2018-03-23,4008326.65,3711085.6,297241.0499999998,0
2018-03-24,5227586.74,4619965.13,607621.6100000003,0
2018-03-25,4970364.06,4473153.96,497210.0999999996,0
2018-03-26,6133670.91,5616024.38,517646.53000000026,0
2018-03-27,6350306.2,5743746.71,606559.4900000002,0
2018-03-28,8582287.61,7811323.78,770963.8299999991,0
2018-03-29,7363015.35,6638405.71,724609.6399999997,0
2018-03-30,12176690.89,10927925.46,1248765.4299999997,0
2018-03-31,11278748.95,10156610.77,1122138.1799999997,0
2018-04-01,9326921.27,8552479.35,774441.9199999999,0
2018-04-02,9532990.22,8745489.29,787500.9300000016,0
2018-04-03,9176055.6,8274855.19,901200.4099999992,0
2018-04-04,3771895.32,3451444.47,320450.8499999996,0
2018-04-05,2915055.94,2584733.26,330322.68000000017,0
2018-04-06,3716970.57,3290630.48,426340.08999999985,0
2018-04-07,4650087.25,4137264.98,512822.27,0
2018-04-08,4317415.31,3833384.91,484030.39999999944,0
2018-04-09,4916546.48,4479387.83,437158.6500000004,0
2018-04-10,7060893.97,6323343.96,737550.0099999998,0
2018-04-11,5719121.32,5144349.61,574771.71,0
2018-04-12,4925768.26,4274900.55,650867.71,0
2018-04-13,4955951.73,4445276.84,510674.8900000006,0
2018-04-14,5934960.89,5111153.97,823806.9199999999,0
2018-04-15,5904150.09,4782715.57,1121434.5199999996,0
2018-04-16,7603253.45,6190718.89,1412534.5600000005,0
2018-04-17,9179593.09,7283796.97,1895796.12,0
2018-04-18,9507550.23,7504171.54,2003378.6900000004,0
2018-04-19,6670677.39,5141784.57,1528892.8199999994,0
2018-04-20,7753365.66,6032943.55,1720422.1100000003,0
2018-04-21,6793803.83,5216087.55,1577716.2800000003,0
2018-04-22,7058897.65,5480418.64,1578479.0100000007,0
2018-04-23,8991635.45,7095225.16,1896410.289999999,0
2018-04-24,10052878.22,8047009.91,2005868.3100000005,0
2018-04-25,9547875.66,7562805.33,1985070.33,0
2018-04-26,7281885.08,5826147.75,1455737.33,0
2018-04-27,7916179.31,6291028.22,1625151.0899999999,0
2018-04-28,10502784.65,8150501.12,2352283.5300000003,0
2018-04-29,12074392.53,9758209.64,2316182.8899999987,0
2018-04-30,12464011.32,10080235.11,2383776.210000001,0
2018-05-01,13778926.53,10888681.41,2890245.119999999,0
2018-05-02,12779953.62,10186293.15,2593660.469999999,0
2018-05-03,9480205.54,7740627.05,1739578.4899999993,0
2018-05-04,3081716.09,2431808.71,649907.3799999999,0
2018-05-05,4882374.55,3844333.13,1038041.4199999999,0
2018-05-06,4852630.6,3859217.33,993413.2699999996,0
2018-05-07,5630735.57,4477313.26,1153422.3100000005,0
2018-05-08,5961711.29,4782188.47,1179522.8200000003,0
2018-05-09,8207932.76,6468074.72,1739858.04,0
2018-05-10,7249267.2,5767724.99,1481542.21,0
2018-05-11,5934039.42,4706572.43,1227466.9900000002,0
2018-05-12,5782619.05,4599452.28,1183166.7699999996,0
2018-05-13,5902938.45,4640987.62,1261950.83,0
2018-05-14,7023913.46,5532477.08,1491436.38,0
2018-05-15,8789772.31,6971865.67,1817906.6400000006,0
2018-05-16,9398231.32,7399830.54,1998400.7800000003,0
2018-05-17,9816742.13,7698242.57,2118499.5600000005,0
2018-05-18,7337944.43,5819237.35,1518707.08,0
2018-05-19,6925640.35,5627670.43,1297969.92,0
2018-05-20,8653992.04,6799995.97,1853996.0699999994,0
2018-05-21,6241809.14,4958178.74,1283630.3999999994,0
2018-05-22,7847121.97,6132458.54,1714663.4299999997,0
2018-05-23,11779004.94,9369180.79,2409824.1500000004,0
2018-05-24,9030397.74,7160269.86,1870127.88,0
2018-05-25,6498399.18,5141245.68,1357153.5,0
2018-05-26,5600677.63,4596266.34,1004411.29,0
2018-05-27,6413198.63,5135755.4,1277443.2299999995,0
2018-05-28,7438573.25,5854231.41,1584341.8399999999,0
2018-05-29,10262818.32,7905889.83,2356928.49,0
2018-05-30,20905271.35,16535857.67,4369413.680000002,0
2018-05-31,19289944.12,15561846.1,3728098.0200000014,0
2018-06-01,19245165.78,15287542.6,3957623.1800000016,0
2018-06-02,17529108.34,13707707.44,3821400.9000000004,0
2018-06-03,13779702.07,10827445.24,2952256.83,0
2018-06-04,4373078.45,3458754.81,914323.6400000001,0
2018-06-05,5537841.59,4323885.63,1213955.96,0
2018-06-06,6238754.07,4903699.53,1335054.54,0
2018-06-07,4523493.87,3579003.08,944490.79,0
2018-06-08,5863271.23,4570207.33,1293063.9000000004,0
2018-06-09,7018402.9,5469599.5,1548803.4000000004,0
2018-06-10,6333777.67,5115963.75,1217813.92,0
2018-06-11,7812992.68,6338472.32,1474520.3599999994,0
2018-06-12,8959000.0,7232971.98,1726028.0199999996,0
2018-06-13,9047626.88,7216006.11,1831620.7700000005,0
2018-06-14,6994969.99,5361729.98,1633240.0099999998,0
2018-06-15,7278400.85,5850026.61,1428374.2399999993,0
2018-06-16,9653316.6,7581593.64,2071722.96,0
2018-06-17,8270248.42,6473926.23,1796322.1899999995,0
2018-06-18,9578590.6,7481623.41,2096967.1899999995,0
2018-06-19,10591854.27,8526409.74,2065444.5299999993,0
2018-06-20,10442554.6,8340504.64,2102049.96,0
2018-06-21,7960357.2,6345143.3,1615213.9000000004,0
2018-06-22,7890035.7,6262366.78,1627668.92,0
2018-06-23,7919846.87,6623002.69,1296844.1799999997,0
2018-06-24,7114017.67,6244799.31,869218.3600000003,0
2018-06-25,8744485.32,8162955.36,581529.96,0
2018-06-26,10888893.34,10123784.8,765108.5399999991,0
2018-06-27,11081146.52,10874461.91,206684.6099999994,0
2018-06-28,8513932.2,8332592.17,181340.02999999933,0
2018-06-29,12484085.14,11945221.58,538863.5600000005,0
2018-06-30,10005221.27,9784802.48,220418.7899999991,0
2018-07-01,8830377.17,8529895.83,300481.33999999985,0
2018-07-02,8070014.23,7743177.14,326837.0900000008,0
2018-07-03,9033060.75,8644208.55,388852.19999999925,0
2018-07-04,2096565.2,2027736.06,68829.1399999999,0
2018-07-05,2944993.36,2822619.07,122374.29000000004,0
2018-07-06,2036989.14,2040145.8,-3156.660000000149,1
2018-07-07,3253556.07,3156576.31,96979.75999999978,0
2018-07-08,2752144.2,2725199.41,26944.790000000037,0
2018-07-09,4430764.61,4215804.43,214960.18000000063,0
2018-07-10,5201122.72,4881351.11,319771.6099999994,0
2018-07-11,6502831.07,6236313.66,266517.41000000015,0
2018-07-12,6228668.47,6094439.16,134229.3099999996,0
2018-07-13,4250921.4,4213700.8,37220.60000000056,0
2018-07-14,4868504.46,4786402.77,82101.69000000041,0
2018-07-15,5393026.83,5249791.03,143235.7999999998,0
2018-07-16,4994805.9,4716050.05,278755.85000000056,0
2018-07-17,5712604.18,5386803.9,325800.27999999933,0
2018-07-18,7639039.23,7484190.04,154849.1900000004,0
2018-07-19,6252432.84,5912775.72,339657.1200000001,0
2018-07-20,5761282.54,5222554.73,538727.8099999996,0
2018-07-21,4939690.9,4320031.79,619659.1100000003,0
2018-07-22,5641320.53,4834937.23,806383.2999999998,0
2018-07-23,6121614.15,4864263.18,1257350.9700000007,0
2018-07-24,6821739.77,5344675.82,1477063.9499999993,0
2018-07-25,7944998.65,6241710.94,1703287.71,0
2018-07-26,6463508.32,5212368.25,1251140.0700000003,0
2018-07-27,5162979.4,4110689.88,1052289.5200000005,0
2018-07-28,6313222.5,5068784.77,1244437.7300000004,0
2018-07-29,6597216.94,5284529.74,1312687.2000000002,0
2018-07-30,7314460.76,5725898.93,1588561.83,0
2018-07-31,12496367.04,9909115.53,2587251.51,0
2018-08-01,13786351.91,10884999.4,2901352.51,0
2018-08-02,10106943.25,7999614.76,2107328.49,0
2018-08-03,9026931.62,7058116.81,1968814.8099999996,0
2018-08-04,6859151.1,5490125.8,1369025.2999999998,0
2018-08-05,3117800.12,2491453.39,626346.73,0
2018-08-06,3924563.55,3048117.59,876445.96,0
2018-08-07,4212970.63,3334965.62,878005.0099999998,0
2018-08-08,4647118.76,3610702.93,1036415.8299999996,0
2018-08-09,4946125.63,3977801.47,968324.1599999997,0
2018-08-10,3705554.89,2859379.41,846175.48,0
2018-08-11,4591065.72,3598807.89,992257.8299999996,0
2018-08-12,4030885.81,3179458.32,851427.4900000002,0
2018-08-13,4244815.28,3284829.91,959985.3700000001,0
2018-08-14,6041631.13,4766947.5,1274683.63,0
2018-08-15,6058071.07,4807626.36,1250444.71,0
2018-08-16,5333680.81,4015767.27,1317913.5399999996,0
2018-08-17,4314679.61,3455461.38,859218.2300000004,0
2018-08-18,4960825.43,3902500.12,1058325.3099999996,0
2018-08-19,4978431.53,3847035.88,1131395.6500000004,0
2018-08-20,4896843.63,3837284.3,1059559.33,0
2018-08-21,5971341.33,4692653.97,1278687.3600000003,0
2018-08-22,7086185.79,5662221.43,1423964.3600000003,0
2018-08-23,5392520.44,4260217.92,1132302.5200000005,0
2018-08-24,3329330.38,2630754.1,698576.2799999998,0
2018-08-25,4716376.41,3836954.01,879422.4000000004,0
2018-08-26,4717920.92,3744613.34,973307.5800000001,0
2018-08-27,6151109.31,4800826.49,1350282.8199999994,0
2018-08-28,12207075.48,9954369.46,2252706.0199999996,0
2018-08-29,10330752.34,8329694.93,2001057.4100000001,0
2018-08-30,10819458.93,8497693.47,2321765.459999999,0
2018-08-31,9769233.6,7975907.3,1793326.2999999998,0
2018-09-01,8834290.53,7236711.56,1597578.9699999997,0
2018-09-02,2926208.13,2475973.31,450234.81999999983,0
2018-09-03,3730127.97,3250956.11,479171.86000000034,0
2018-09-04,2895558.56,2566039.59,329518.9700000002,0
2018-09-05,2683914.3,2352008.69,331905.60999999987,0
2018-09-06,2220736.04,1976596.92,244139.1200000001,0
2018-09-07,2737800.42,2305499.6,432300.81999999983,0
2018-09-08,3138040.11,2844198.87,293841.23999999976,0
2018-09-09,4428844.18,3809539.78,619304.3999999999,0
2018-09-10,3518686.76,3115017.21,403669.5499999998,0
2018-09-11,2737148.82,2457613.39,279535.4299999997,0
2018-09-12,3907657.89,3473624.08,434033.81000000006,0
2018-09-13,3198359.98,2826009.39,372350.58999999985,0
2018-09-14,3759913.17,3409768.94,350144.23,0
2018-09-15,3182906.62,2708850.83,474055.79000000004,0
2018-09-16,4513878.02,4134396.21,379481.8099999996,0
2018-09-17,3684035.33,3185261.69,498773.64000000013,0
2018-09-18,3511249.8,3093197.05,418052.75,0
2018-09-19,3203671.41,2850137.86,353533.5500000003,0
2018-09-20,2967505.47,2634513.81,332991.66000000015,0
2018-09-21,3391440.87,3055926.25,335514.6200000001,0
2018-09-22,3067943.56,2653342.07,414601.4900000002,0
2018-09-23,4892505.92,4455722.87,436783.0499999998,0
2018-09-24,4916532.68,4394814.48,521718.19999999925,0
2018-09-25,3834324.5,3363603.04,470721.45999999996,0
2018-09-26,4727732.71,4050861.46,676871.25,0
2018-09-27,5609192.49,4998150.71,611041.7800000003,0
2018-09-28,5221949.72,4643296.21,578653.5099999998,0
2018-09-29,5089871.44,4351327.13,738544.3100000005,0
2018-09-30,5437181.81,4591821.05,845360.7599999998,0
2018-10-01,4742181.64,4115311.14,626870.4999999995,0
2018-10-02,1807247.84,1354070.12,453177.72,0
2018-10-03,1798411.4,1414782.3,383629.09999999986,0
2018-10-04,2726313.6,2140614.37,585699.23,0
2018-10-05,2484898.47,1911895.45,573003.0200000003,0
2018-10-06,2157385.6,1668290.7,489094.90000000014,0
2018-10-07,2767415.65,2075893.96,691521.69,0
2018-10-08,3075660.75,2408923.48,666737.27,0
2018-10-09,2768213.46,2199027.83,569185.6299999999,0
2018-10-10,1759060.3,1352309.05,406751.25,0
2018-10-11,2288675.28,1804152.97,484522.3099999998,0
2018-10-12,3801607.19,3093283.75,708323.44,0
2018-10-13,3486645.25,2756384.22,730261.0299999998,0
2018-10-14,3516624.21,2744217.98,772406.23,0
2018-10-15,3593428.63,2809961.8,783466.8300000001,0
2018-10-16,4126610.48,3221862.51,904747.9700000002,0
2018-10-17,2193280.79,1721100.93,472179.8600000001,0
2018-10-18,2364712.74,1825738.91,538973.8300000003,0
2018-10-19,2753648.17,2191447.61,562200.56,0
2018-10-20,3067392.26,2428564.0,638828.2599999998,0
2018-10-21,2965006.46,2322786.28,642220.1800000002,0
2018-10-22,3760345.32,3093167.35,667177.9699999997,0
2018-10-23,3210408.93,2590626.71,619782.2200000002,0
2018-10-24,2388950.39,1810211.59,578738.8,0
2018-10-25,2281239.32,1789602.98,491636.33999999985,0
2018-10-26,2925667.62,2326884.75,598782.8700000001,0
2018-10-27,3517566.83,2788248.35,729318.48,0
2018-10-28,5148086.02,4236118.44,911967.5799999991,0
2018-10-29,6121160.36,4854267.79,1266892.5700000003,0
2018-10-30,5647021.76,4534254.48,1112767.2799999993,0
2018-10-31,5340696.76,4313400.22,1027296.54,0
2018-11-01,4100504.23,3207191.36,893312.8700000001,0
2018-11-02,1332091.2,973346.43,358744.7699999999,0
2018-11-03,1775113.55,1429465.35,345648.19999999995,0
2018-11-04,2595301.17,2110463.11,484838.06000000006,0
2018-11-05,2667990.75,2059523.3,608467.45,0
2018-11-06,2019349.93,1662050.67,357299.26,0
2018-11-07,2141247.67,1769789.01,371458.6599999999,0
2018-11-08,1913450.02,1511722.76,401727.26,0
2018-11-09,2619129.29,2039164.75,579964.54,0
2018-11-10,2402388.27,1910373.68,492014.5900000001,0
2018-11-11,3568388.14,2844379.91,724008.23,0
2018-11-12,2517159.72,2054634.4,462525.3200000003,0
2018-11-13,1925203.6,1550255.36,374948.24,0
2018-11-14,1687382.45,1226935.5,460446.94999999995,0
2018-11-15,2055680.2,1571568.0,484112.19999999995,0
2018-11-16,2040967.69,1635316.04,405651.6499999999,0
2018-11-17,2025956.74,1601361.16,424595.5800000001,0
2018-11-18,3630560.3,3005034.69,625525.6099999999,0
2018-11-19,2171786.9,1822847.47,348939.42999999993,0
2018-11-20,2495899.61,2196442.6,299457.0099999998,0
2018-11-21,1870994.01,1826252.29,44741.71999999997,0
2018-11-22,1690197.81,1647708.27,42489.54000000004,0
2018-11-23,1647035.11,1656826.5,-9791.389999999898,1
2018-11-24,1991985.26,1889498.02,102487.23999999999,0
2018-11-25,2085511.05,2029509.86,56001.189999999944,0
2018-11-26,2543960.96,2433523.18,110437.7799999998,0
